,idproc,descproc,percentile,nbproc,perf
0,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,100th,17,133 +/- 1
1,/s/Intel+Core+i5-11600K,Intel Core i5-11600K,100th,3,133
2,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,94th,13,129 +/- 1
3,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,91st,12,128 +/- 2
4,/s/AMD+Ryzen+7+5800X+8-Core,AMD Ryzen 7 5800X 8-Core,90th,8,127 +/- 2
5,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,90th,4,126
6,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,87th,8,117 +/- 1
7,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,84th,3,115 +/- 2
8,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,84th,3,115 +/- 2
9,/s/Intel+Core+i7-8086K,Intel Core i7-8086K,83rd,3,114
10,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,83rd,4,114 +/- 1
11,/s/Intel+Core+i9-9900KS,Intel Core i9-9900KS,82nd,3,113 +/- 1
12,/s/AMD+Ryzen+Threadripper+3960X+24-Core,AMD Ryzen Threadripper 3960X 24-Core,82nd,4,113
13,/s/Intel+Core+i9-9900K,Intel Core i9-9900K,82nd,4,113
14,/s/AMD+Ryzen+5+3600XT+6-Core,AMD Ryzen 5 3600XT 6-Core,78th,3,112
15,/s/Intel+Xeon+E-2288G,Intel Xeon E-2288G,78th,3,112 +/- 1
16,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,78th,3,112 +/- 3
17,/s/AMD+Ryzen+3+3300X+4-Core,AMD Ryzen 3 3300X 4-Core,77th,3,111
19,/s/AMD+Ryzen+7+3700X+8-Core,AMD Ryzen 7 3700X 8-Core,75th,3,110 +/- 1
20,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,75th,7,110 +/- 1
21,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,72nd,3,107
22,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,72nd,4,107 +/- 1
23,/s/2+x+AMD+EPYC+75F3+32-Core,2 x AMD EPYC 75F3 32-Core,68th,6,106 +/- 1
24,/s/AMD+EPYC+75F3+32-Core,AMD EPYC 75F3 32-Core,68th,5,106
25,/s/2+x+AMD+EPYC+7443+24-Core,2 x AMD EPYC 7443 24-Core,68th,3,106 +/- 1
26,/s/AMD+EPYC+74F3+24-Core,AMD EPYC 74F3 24-Core,68th,5,106 +/- 1
27,/s/AMD+EPYC+73F3+16-Core,AMD EPYC 73F3 16-Core,65th,5,105
28,/s/2+x+AMD+EPYC+73F3+16-Core,2 x AMD EPYC 73F3 16-Core,65th,5,105
29,/s/Intel+Core+i7-1165G7,Intel Core i7-1165G7,62nd,4,101 +/- 4
30,/s/Intel+Core+i7-7700K,Intel Core i7-7700K,62nd,3,101 +/- 3
31,/s/Intel+Core+i7-9750H,Intel Core i7-9750H,61st,3,98
32,/s/Intel+Core+i3-10100,Intel Core i3-10100,59th,3,97
33,/s/2+x+AMD+EPYC+7543+32-Core,2 x AMD EPYC 7543 32-Core,59th,5,97
34,/s/2+x+AMD+EPYC+7513+32-Core,2 x AMD EPYC 7513 32-Core,57th,5,96
35,/s/AMD+EPYC+7543+32-Core,AMD EPYC 7543 32-Core,57th,5,96 +/- 1
36,/s/Intel+Xeon+E3-1275+v6,Intel Xeon E3-1275 v6,54th,4,95 +/- 1
38,/s/Intel+Core+i7-8565U,Intel Core i7-8565U,50th,3,94 +/- 1
39,/s/Intel+Core+i5-7600K,Intel Core i5-7600K,48th,3,93
40,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,48th,4,93 +/- 2
41,/s/Intel+Core+i5-9400F,Intel Core i5-9400F,47th,3,92
42,/s/Intel+Core+i7-1065G7,Intel Core i7-1065G7,46th,3,91 +/- 1
43,/s/Intel+Core+i5-8400,Intel Core i5-8400,46th,3,91
44,/s/Intel+Core+i7-8550U,Intel Core i7-8550U,43rd,3,90
45,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,43rd,6,90
46,/s/2+x+AMD+EPYC+7453+28-Core,2 x AMD EPYC 7453 28-Core,43rd,4,90 +/- 1
47,/s/Intel+Xeon+E3-1280+v5,Intel Xeon E3-1280 v5,39th,3,87 +/- 1
48,/s/2+x+AMD+EPYC+7742+64-Core,2 x AMD EPYC 7742 64-Core,39th,7,87 +/- 2
49,/s/AMD+Ryzen+Threadripper+2970WX+24-Core,AMD Ryzen Threadripper 2970WX 24-Core,37th,3,86
50,/s/AMD+Ryzen+Threadripper+2990WX+32-Core,AMD Ryzen Threadripper 2990WX 32-Core,37th,3,86
51,/s/Intel+Core+i9-10980XE,Intel Core i9-10980XE,37th,4,86
52,/s/Intel+Xeon+E3-1245+v5,Intel Xeon E3-1245 v5,35th,6,85 +/- 1
53,/s/Intel+Core+i7-10700T,Intel Core i7-10700T,33rd,4,84
54,/s/Intel+Xeon+E3-1260L+v5,Intel Xeon E3-1260L v5,32nd,3,83
55,/s/2+x+Intel+Xeon+Gold+5220R,2 x Intel Xeon Gold 5220R,32nd,4,83
56,/s/Intel+Core+i3-7100,Intel Core i3-7100,30th,3,82
57,/s/AMD+Ryzen+7+2700+Eight-Core,AMD Ryzen 7 2700 Eight-Core,30th,3,82
58,/s/2+x+Intel+Xeon+Platinum+8380,2 x Intel Xeon Platinum 8380,30th,10,82 +/- 5
59,/s/Intel+Core+i3-8100,Intel Core i3-8100,29th,3,81
60,/s/Intel+Core+i7-4770K,Intel Core i7-4770K,29th,6,80
62,/s/AMD+Ryzen+5+4500U,AMD Ryzen 5 4500U,25th,3,78
63,/s/Intel+Core+i7-6800K,Intel Core i7-6800K,25th,3,78 +/- 1
64,/s/Intel+Core+i5-6500,Intel Core i5-6500,25th,3,78
65,/s/Intel+Xeon+Gold+6226R,Intel Xeon Gold 6226R,25th,3,78
66,/s/Intel+Core+i9-7980XE,Intel Core i9-7980XE,23rd,3,77
67,/s/Intel+Core+i5-4670,Intel Core i5-4670,23rd,3,77 +/- 1
68,/s/AMD+Ryzen+5+3400G,AMD Ryzen 5 3400G,20th,3,71
69,/s/AMD+Ryzen+7+1700+Eight-Core,AMD Ryzen 7 1700 Eight-Core,19th,4,70
70,/s/AMD+Ryzen+7+3800XT+8-Core,AMD Ryzen 7 3800XT 8-Core,19th,3,70 +/- 1
71,/s/Intel+Xeon+E5-2687W+v3,Intel Xeon E5-2687W v3,19th,3,70 +/- 1
72,/s/Intel+Core+i7-4960X,Intel Core i7-4960X,17th,3,68 +/- 1
73,/s/AMD+Ryzen+5+2400G,AMD Ryzen 5 2400G,17th,5,68 +/- 1
74,/s/Intel+Core+i7-7740K,Intel Core i7-7740K,15th,3,67
75,/s/Intel+Core+i7-3770K,Intel Core i7-3770K,15th,3,67
76,/s/AMD+Ryzen+3+1300X,AMD Ryzen 3 1300X,12th,3,66 +/- 2
