,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+Ryzen+7+5800X+8-Core,AMD Ryzen 7 5800X 8-Core,100th,4,95.1 +/- 4.7
1,/s/Intel+Core+i9-9900KS,Intel Core i9-9900KS,100th,3,83.6 +/- 0.4
2,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,97th,5,81.0 +/- 0.5
3,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,97th,5,79.8 +/- 1.5
4,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,95th,4,77.5 +/- 0.7
5,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,94th,5,74.6 +/- 6.4
6,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,93rd,5,72.3 +/- 1.5
7,/s/AMD+EPYC+74F3+24-Core,AMD EPYC 74F3 24-Core,91st,4,65.1 +/- 1.7
8,/s/AMD+Ryzen+7+5700G,AMD Ryzen 7 5700G,90th,6,63.7 +/- 0.7
9,/s/AMD+Ryzen+7+3800XT+8-Core,AMD Ryzen 7 3800XT 8-Core,88th,3,63.4 +/- 0.4
10,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,87th,3,63.0 +/- 0.5
11,/s/Intel+Xeon+E-2288G,Intel Xeon E-2288G,85th,3,62.3 +/- 0.5
12,/s/AMD+EPYC+7453+28-Core,AMD EPYC 7453 28-Core,84th,5,61.6 +/- 1.7
13,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,84th,3,61.4 +/- 0.2
14,/s/AMD+Ryzen+7+3700X+8-Core,AMD Ryzen 7 3700X 8-Core,83rd,3,61.0 +/- 0.2
15,/s/AMD+Ryzen+5+5600G,AMD Ryzen 5 5600G,82nd,6,59.8 +/- 0.5
16,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,80th,6,59.4 +/- 0.1
17,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,77th,3,58.3 +/- 0.2
18,/s/Intel+Core+i7-8086K,Intel Core i7-8086K,77th,3,58.2 +/- 0.1
19,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,76th,4,58.0 +/- 1.5
21,/s/Intel+Core+i7-10700T,Intel Core i7-10700T,74th,4,56.3 +/- 0.2
22,/s/AMD+Ryzen+5+3600XT+6-Core,AMD Ryzen 5 3600XT 6-Core,74th,3,56.1 +/- 0.3
23,/s/Intel+Core+i7-7700K,Intel Core i7-7700K,71st,3,52.3 +/- 0.5
24,/s/AMD+Ryzen+9+5900HX,AMD Ryzen 9 5900HX,71st,3,52.1 +/- 1.7
25,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,67th,3,49.3 +/- 0.1
26,/s/Intel+Core+i5-8400,Intel Core i5-8400,66th,3,48.9 +/- 0.1
27,/s/AMD+Ryzen+Threadripper+2950X+16-Core,AMD Ryzen Threadripper 2950X 16-Core,65th,4,47.6 +/- 1.4
28,/s/Intel+Core+i7-9750H,Intel Core i7-9750H,65th,3,47.5 +/- 0.4
29,/s/Intel+Xeon+E3-1275+v6,Intel Xeon E3-1275 v6,61st,4,46.7 +/- 0.2
30,/s/Intel+Core+i3-10100,Intel Core i3-10100,61st,3,46.7 +/- 0.2
31,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,61st,4,46.5 +/- 0.4
32,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,60th,6,46.5 +/- 3.3
33,/s/AMD+Ryzen+7+2700+Eight-Core,AMD Ryzen 7 2700 Eight-Core,59th,3,46.1 +/- 0.2
