,idproc,descproc,percentile,nbproc,perf
0,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,100th,12,14.80 +/- 0.10
1,/s/2+x+AMD+EPYC+7713+64-Core,2 x AMD EPYC 7713 64-Core,99th,7,12.78 +/- 0.05
2,/s/2+x+AMD+EPYC+7742+64-Core,2 x AMD EPYC 7742 64-Core,98th,12,12.72 +/- 0.09
3,/s/2+x+AMD+EPYC+7663+56-Core,2 x AMD EPYC 7663 56-Core,96th,3,11.88 +/- 0.02
4,/s/2+x+Intel+Xeon+Platinum+8380,2 x Intel Xeon Platinum 8380,96th,7,11.75 +/- 0.96
5,/s/2+x+AMD+EPYC+7643+48-Core,2 x AMD EPYC 7643 48-Core,96th,3,11.17 +/- 0.04
6,/s/2+x+AMD+EPYC+75F3+32-Core,2 x AMD EPYC 75F3 32-Core,94th,12,10.38 +/- 0.05
7,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,92nd,14,8.83 +/- 0.13
8,/s/2+x+AMD+EPYC+7513+32-Core,2 x AMD EPYC 7513 32-Core,91st,5,8.50
9,/s/2+x+AMD+EPYC+7F72+24-Core,2 x AMD EPYC 7F72 24-Core,90th,4,7.85 +/- 0.02
10,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,89th,6,7.70 +/- 0.05
11,/s/2+x+AMD+EPYC+7453+28-Core,2 x AMD EPYC 7453 28-Core,88th,4,7.54 +/- 0.26
12,/s/2+x+AMD+EPYC+7443+24-Core,2 x AMD EPYC 7443 24-Core,88th,3,7.31 +/- 0.03
13,/s/AMD+EPYC+7742+64-Core,AMD EPYC 7742 64-Core,87th,6,6.86 +/- 0.04
14,/s/AMD+EPYC+7713+64-Core,AMD EPYC 7713 64-Core,86th,6,6.69 +/- 0.04
15,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,85th,3,6.64 +/- 0.04
16,/s/AMD+EPYC+7662+64-Core,AMD EPYC 7662 64-Core,84th,10,6.60 +/- 0.05
