,idproc,descproc,percentile,nbproc,perf
0,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,99th,25,43 +/- 3
1,/s/AMD+EPYC+75F3+32-Core,AMD EPYC 75F3 32-Core,99th,6,43
2,/s/Intel+Xeon+Gold+6258R,Intel Xeon Gold 6258R,98th,3,44 +/- 5
3,/s/AMD+EPYC+74F3+24-Core,AMD EPYC 74F3 24-Core,98th,4,45
4,/s/Intel+Xeon+Platinum+8280,Intel Xeon Platinum 8280,98th,4,45 +/- 5
5,/s/AMD+Ryzen+Threadripper+3960X+24-Core,AMD Ryzen Threadripper 3960X 24-Core,98th,3,45
6,/s/AMD+EPYC+73F3+16-Core,AMD EPYC 73F3 16-Core,95th,4,46
7,/s/AMD+Ryzen+9+5900X+12-Core,AMD Ryzen 9 5900X 12-Core,95th,54,46 +/- 1
8,/s/AMD+Ryzen+9+5950X+16-Core,AMD Ryzen 9 5950X 16-Core,95th,56,46
9,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,92nd,32,48 +/- 5
10,/s/2+x+Intel+Xeon+Gold+6250,2 x Intel Xeon Gold 6250,92nd,3,48 +/- 5
11,/s/AMD+EPYC+7F72+24-Core,AMD EPYC 7F72 24-Core,90th,14,50 +/- 4
12,/s/2+x+Intel+Xeon+Gold+6258R,2 x Intel Xeon Gold 6258R,90th,5,50 +/- 3
13,/s/2+x+AMD+EPYC+73F3+16-Core,2 x AMD EPYC 73F3 16-Core,89th,4,50 +/- 1
14,/s/AMD+EPYC+7502+32-Core,AMD EPYC 7502 32-Core,88th,4,51 +/- 6
15,/s/Intel+Core+i9-11900K,Intel Core i9-11900K,88th,33,51 +/- 2
16,/s/AMD+EPYC+7502P+32-Core,AMD EPYC 7502P 32-Core,88th,13,51 +/- 4
17,/s/AMD+Ryzen+7+5800X+8-Core,AMD Ryzen 7 5800X 8-Core,88th,16,51 +/- 3
18,/s/AMD+EPYC+7F52+16-Core,AMD EPYC 7F52 16-Core,87th,9,52 +/- 3
19,/s/AMD+EPYC+7452+32-Core,AMD EPYC 7452 32-Core,87th,7,52 +/- 5
20,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,87th,6,52 +/- 1
21,/s/2+x+AMD+EPYC+75F3+32-Core,2 x AMD EPYC 75F3 32-Core,86th,7,52
22,/s/AMD+EPYC+7713+64-Core,AMD EPYC 7713 64-Core,86th,3,52 +/- 1
23,/s/2+x+Intel+Xeon+Gold+6230R,2 x Intel Xeon Gold 6230R,85th,3,53 +/- 3
24,/s/AMD+EPYC+7542+32-Core,AMD EPYC 7542 32-Core,85th,7,53
25,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,84th,16,53
26,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,82nd,32,54 +/- 4
27,/s/Intel+Core+i7-7900X,Intel Core i7-7900X,82nd,4,54
28,/s/AMD+EPYC+7402P+24-Core,AMD EPYC 7402P 24-Core,81st,13,54 +/- 1
29,/s/AMD+Ryzen+5+5600X+6-Core,AMD Ryzen 5 5600X 6-Core,81st,16,54 +/- 1
30,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,80th,20,54 +/- 1
31,/s/2+x+AMD+EPYC+7513+32-Core,2 x AMD EPYC 7513 32-Core,79th,4,54 +/- 1
32,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,79th,42,55 +/- 1
33,/s/AMD+EPYC+7662+64-Core,AMD EPYC 7662 64-Core,78th,11,55 +/- 5
34,/s/AMD+EPYC+7742+64-Core,AMD EPYC 7742 64-Core,78th,7,55 +/- 4
35,/s/AMD+EPYC+7642+48-Core,AMD EPYC 7642 48-Core,77th,12,55 +/- 4
36,/s/Intel+Xeon+Gold+6226R,Intel Xeon Gold 6226R,76th,9,56 +/- 5
37,/s/AMD+EPYC+7552+48-Core,AMD EPYC 7552 48-Core,76th,9,56 +/- 1
38,/s/2+x+AMD+EPYC+7F52+16-Core,2 x AMD EPYC 7F52 16-Core,76th,6,56 +/- 3
39,/s/2+x+AMD+EPYC+7F32+8-Core,2 x AMD EPYC 7F32 8-Core,76th,6,56 +/- 4
41,/s/Intel+Core+i9-7980XE,Intel Core i9-7980XE,75th,3,56 +/- 1
42,/s/AMD+EPYC+7532+32-Core,AMD EPYC 7532 32-Core,75th,9,56 +/- 1
43,/s/2+x+AMD+EPYC+7402+24-Core,2 x AMD EPYC 7402 24-Core,75th,6,56 +/- 3
44,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,75th,17,57 +/- 7
45,/s/2+x+AMD+EPYC+7272+12-Core,2 x AMD EPYC 7272 12-Core,74th,4,57 +/- 5
46,/s/2+x+AMD+EPYC+7F72+24-Core,2 x AMD EPYC 7F72 24-Core,74th,8,57 +/- 3
47,/s/Intel+Xeon+Gold+5218,Intel Xeon Gold 5218,74th,8,57 +/- 4
48,/s/AMD+Ryzen+5+5600G,AMD Ryzen 5 5600G,74th,7,57
49,/s/2+x+AMD+EPYC+7282+16-Core,2 x AMD EPYC 7282 16-Core,73rd,7,58 +/- 3
50,/s/AMD+EPYC+7702+64-Core,AMD EPYC 7702 64-Core,73rd,23,58 +/- 3
51,/s/AMD+EPYC+7302P+16-Core,AMD EPYC 7302P 16-Core,72nd,13,58 +/- 1
52,/s/2+x+Intel+Xeon+Silver+4215R,2 x Intel Xeon Silver 4215R,72nd,4,58 +/- 4
53,/s/2+x+Intel+Xeon+Silver+4214R,2 x Intel Xeon Silver 4214R,71st,4,59 +/- 4
54,/s/2+x+Intel+Xeon+Gold+5220R,2 x Intel Xeon Gold 5220R,71st,11,59 +/- 5
55,/s/AMD+Ryzen+7+3700X+8-Core,AMD Ryzen 7 3700X 8-Core,70th,9,59 +/- 3
56,/s/AMD+EPYC+7352+24-Core,AMD EPYC 7352 24-Core,70th,5,59
57,/s/Intel+Core+i9-9900K,Intel Core i9-9900K,70th,17,60 +/- 2
58,/s/2+x+AMD+EPYC+7542+32-Core,2 x AMD EPYC 7542 32-Core,69th,6,60 +/- 3
59,/s/2+x+AMD+EPYC+7262+8-Core,2 x AMD EPYC 7262 8-Core,69th,7,60 +/- 4
60,/s/2+x+AMD+EPYC+7252+8-Core,2 x AMD EPYC 7252 8-Core,69th,5,60 +/- 5
61,/s/AMD+Ryzen+7+3800XT+8-Core,AMD Ryzen 7 3800XT 8-Core,69th,11,60 +/- 2
62,/s/Intel+Core+i9-9900KS,Intel Core i9-9900KS,67th,15,61 +/- 7
63,/s/Intel+Core+i5-11600K,Intel Core i5-11600K,67th,5,61 +/- 7
64,/s/2+x+AMD+EPYC+7452+32-Core,2 x AMD EPYC 7452 32-Core,67th,6,61 +/- 4
65,/s/AMD+EPYC+7282+16-Core,AMD EPYC 7282 16-Core,67th,9,61 +/- 1
66,/s/AMD+Ryzen+7+5700G,AMD Ryzen 7 5700G,67th,6,61
67,/s/AMD+EPYC+7F32+8-Core,AMD EPYC 7F32 8-Core,67th,14,61 +/- 1
68,/s/2+x+AMD+EPYC+7352+24-Core,2 x AMD EPYC 7352 24-Core,65th,5,62 +/- 6
69,/s/Intel+Xeon+Silver+4214R,Intel Xeon Silver 4214R,65th,4,62 +/- 5
70,/s/2+x+AMD+EPYC+7502+32-Core,2 x AMD EPYC 7502 32-Core,65th,5,63 +/- 7
71,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,65th,23,63 +/- 3
72,/s/AMD+EPYC+7272+12-Core,AMD EPYC 7272 12-Core,65th,7,63
73,/s/2+x+AMD+EPYC+7532+32-Core,2 x AMD EPYC 7532 32-Core,65th,6,63 +/- 5
74,/s/2+x+Intel+Xeon+Silver+4210R,2 x Intel Xeon Silver 4210R,53rd,3,64 +/- 6
76,/s/Intel+Xeon+Silver+4215R,Intel Xeon Silver 4215R,49th,4,65 +/- 5
77,/s/AMD+Ryzen+5+3600X+6-Core,AMD Ryzen 5 3600X 6-Core,49th,10,65 +/- 3
78,/s/Intel+Xeon+Silver+4216,Intel Xeon Silver 4216,49th,8,65 +/- 5
79,/s/2+x+Intel+Xeon+Silver+4210,2 x Intel Xeon Silver 4210,49th,5,65 +/- 5
80,/s/AMD+Ryzen+9+5900HX,AMD Ryzen 9 5900HX,49th,10,65 +/- 2
81,/s/AMD+Ryzen+5+3600XT+6-Core,AMD Ryzen 5 3600XT 6-Core,49th,5,65 +/- 1
82,/s/AMD+EPYC+7601+32-Core,AMD EPYC 7601 32-Core,49th,3,65
83,/s/AMD+Ryzen+7+2700X+Eight-Core,AMD Ryzen 7 2700X Eight-Core,45th,3,66 +/- 4
84,/s/2+x+Intel+Xeon+Gold+6138,2 x Intel Xeon Gold 6138,45th,4,66 +/- 8
85,/s/Intel+Core+i7-8700K,Intel Core i7-8700K,44th,5,67 +/- 2
86,/s/Intel+Xeon+Gold+5217,Intel Xeon Gold 5217,43rd,9,68 +/- 3
87,/s/Intel+Xeon+Platinum+8253,Intel Xeon Platinum 8253,43rd,3,68 +/- 4
88,/s/AMD+EPYC+7232P+8-Core,AMD EPYC 7232P 8-Core,42nd,18,69 +/- 6
