,idproc,descproc,percentile,nbproc,perf
0,/s/4+x+16384+MB+3600MHz+CMT64GX4M4Z3600C16,4 x 16384 MB 3600MHz CMT64GX4M4Z3600C16,100th,4,81762 +/- 95
1,/s/4+x+8192+MB+1600MHz+F4-3200C14-8GFX,4 x 8192 MB 1600MHz F4-3200C14-8GFX,98th,5,73074 +/- 47
2,/s/4+x+4096+MB+3200MHz+Corsair+CMK16GX4M4C3200C16,4 x 4096 MB 3200MHz Corsair CMK16GX4M4C3200C16,96th,10,72639 +/- 3560
3,/s/12+x+8192+MB+2666MHz+Micron+9ASF1G72PZ-2G6B1,12 x 8192 MB 2666MHz Micron 9ASF1G72PZ-2G6B1,95th,4,70000 +/- 543
4,/s/4+x+4096+MB+3000MHz,4 x 4096 MB 3000MHz,93rd,5,68581 +/- 638
5,/s/4+x+4096+MB+3200MHz,4 x 4096 MB 3200MHz,91st,5,63367 +/- 4018
6,/s/4+x+4096+MB+CRUCIAL,4 x 4096 MB CRUCIAL,88th,5,51555 +/- 2037
7,/s/4+x+4096+MB+2400MHz+CRUCIAL,4 x 4096 MB 2400MHz CRUCIAL,88th,5,51224 +/- 2397
8,/s/4+x+4096,4 x 4096,85th,5,49003 +/- 2147
9,/s/4+x+4096+MB+2400MHz+Undefined,4 x 4096 MB 2400MHz Undefined,85th,5,48731 +/- 2230
10,/s/4+x+4096+MB+2400MHz,4 x 4096 MB 2400MHz,85th,5,48718 +/- 2260
11,/s/4+x+8192+MB+2133MHz,4 x 8192 MB 2133MHz,81st,5,46111 +/- 1774
12,/s/2+x+8192+MB+4266MHz,2 x 8192 MB 4266MHz,79th,3,42417 +/- 87
13,/s/2+x+8192+MB+3600MHz+F4-3600C16-8GTRG,2 x 8192 MB 3600MHz F4-3600C16-8GTRG,77th,6,41873 +/- 70
15,/s/2+x+8192+MB+3200MHz+CMK16GX4M2B3200C16,2 x 8192 MB 3200MHz CMK16GX4M2B3200C16,75th,5,37680 +/- 1442
16,/s/2+x+8192+MB+2667MHz+Corsair+CMK16GX4M2A2666C16,2 x 8192 MB 2667MHz Corsair CMK16GX4M2A2666C16,71st,5,34081 +/- 836
17,/s/2+x+4096+MB+3200MHz+F4-3200C16-4GVK,2 x 4096 MB 3200MHz F4-3200C16-4GVK,71st,5,34049 +/- 255
18,/s/2+x+8192+MB+3000MHz+Corsair+CMU16GX4M2C3000C15,2 x 8192 MB 3000MHz Corsair CMU16GX4M2C3000C15,66th,4,31677 +/- 146
19,/s/2+x+8192+MB+1600MHz+Micron+16KTF1G64AZ-1G6E1,2 x 8192 MB 1600MHz Micron 16KTF1G64AZ-1G6E1,65th,4,30735 +/- 234
20,/s/4+x+8192+MB+2133MHz+HMA81GU7CJR8N-VK,4 x 8192 MB 2133MHz HMA81GU7CJR8N-VK,61st,5,28896 +/- 339
21,/s/2+x+4096+MB+2400MHz,2 x 4096 MB 2400MHz,58th,4,26063 +/- 364
22,/s/2+x+4096+MB+2667MHz+Kingston+KHX2666C15D4,2 x 4096 MB 2667MHz Kingston KHX2666C15D4,56th,4,25426 +/- 413
23,/s/2+x+4096+MB+1600MHz+Kingston+KHX1600C9D3,2 x 4096 MB 1600MHz Kingston KHX1600C9D3,52nd,5,20226 +/- 97
25,/s/2+x+4096+MB+1600MHz+Undefined,2 x 4096 MB 1600MHz Undefined,48th,5,19559 +/- 621
26,/s/2+x+4096+MB+1600MHz+CMY8GX3M2B2133C9,2 x 4096 MB 1600MHz CMY8GX3M2B2133C9,47th,4,19327 +/- 484
27,/s/2+x+4096+MB+PSD34G16002,2 x 4096 MB PSD34G16002,41st,6,18644 +/- 202
28,/s/2+x+4096+MB+1333MHz+PSD34G16002,2 x 4096 MB 1333MHz PSD34G16002,39th,6,18497 +/- 155
29,/s/2+x+4096+MB+1600MHz+Elpida,2 x 4096 MB 1600MHz Elpida,38th,4,18479 +/- 101
30,/s/2+x+4096+MB+Elpida+EBJ40UG8EFU0-GN-F,2 x 4096 MB Elpida EBJ40UG8EFU0-GN-F,30th,5,16944 +/- 1623
31,/s/1+x+8192+MB+2400MHz+HMA81GS6CJR8N-VK,1 x 8192 MB 2400MHz HMA81GS6CJR8N-VK,28th,3,14903 +/- 95
32,/s/2+x+4096+MB+0MHz+Elpida+EBJ40UG8EFU0-GN-F,2 x 4096 MB 0MHz Elpida EBJ40UG8EFU0-GN-F,27th,5,14569 +/- 2024
34,/s/1+x+4096+MB+2400MHz+HMA851S6AFR6N-UH,1 x 4096 MB 2400MHz HMA851S6AFR6N-UH,24th,6,13869 +/- 48
35,/s/2+x+2048+MB+M471B5673FH0-CF8,2 x 2048 MB M471B5673FH0-CF8,21st,10,13189 +/- 591
36,/s/1+x+8192+MB+2400MHz+Kingston+KHX2400C15,1 x 8192 MB 2400MHz Kingston KHX2400C15,19th,4,13069 +/- 69
37,/s/2+x+4096+MB,2 x 4096 MB,17th,4,11498 +/- 100
38,/s/2+x+1024+MB+1600MHz,2 x 1024 MB 1600MHz,12th,4,10154 +/- 132
39,/s/1+x+4096+MB+1600MHz+Unde,1 x 4096 MB 1600MHz Unde,10th,3,10009 +/- 98
40,/s/1+x+4096+MB+Micron+16JSF51264HZ-1G4D1,1 x 4096 MB Micron 16JSF51264HZ-1G4D1,8th,15,9928 +/- 85
41,/s/1+x+8192+MB+1600MHz+Kingston,1 x 8192 MB 1600MHz Kingston,4th,4,7593 +/- 61
