,idproc,descproc,percentile,nbproc,perf
0,/s/Intel+Core+i5+650,Intel Core i5 650,99th,3,51 +/- 3
1,/s/AMD+Ryzen+5+3400G,AMD Ryzen 5 3400G,98th,5,70 +/- 2
2,/s/AMD+Ryzen+5+2400G,AMD Ryzen 5 2400G,97th,4,71 +/- 4
3,/s/Intel+Core+i7-7700K,Intel Core i7-7700K,95th,3,75 +/- 2
4,/s/Intel+Core+i3-7100,Intel Core i3-7100,93rd,3,77 +/- 3
5,/s/Intel+Core+i5-2520M,Intel Core i5-2520M,92nd,15,80 +/- 5
6,/s/Intel+Core+i5-3210M,Intel Core i5-3210M,90th,3,82 +/- 5
7,/s/AMD+Ryzen+3+2200G,AMD Ryzen 3 2200G,90th,4,82
8,/s/Intel+Pentium+Gold+G6400,Intel Pentium Gold G6400,87th,5,86 +/- 2
9,/s/AMD+Ryzen+3+3300X+4-Core,AMD Ryzen 3 3300X 4-Core,87th,5,86
10,/s/Intel+Core+i5-10600K,Intel Core i5-10600K,86th,5,89 +/- 4
11,/s/Intel+Core+i3-10100,Intel Core i3-10100,83rd,6,96 +/- 2
12,/s/Intel+Core+i9-10900K,Intel Core i9-10900K,81st,4,102 +/- 9
13,/s/Intel+Core+i5-8400,Intel Core i5-8400,80th,3,106 +/- 1
14,/s/Intel+Core+i5-9400F,Intel Core i5-9400F,80th,4,106 +/- 3
15,/s/Intel+Core+i3-8100,Intel Core i3-8100,79th,4,111 +/- 3
16,/s/Intel+Celeron+G5900,Intel Celeron G5900,76th,5,118 +/- 5
18,/s/AMD+Ryzen+7+3700X+8-Core,AMD Ryzen 7 3700X 8-Core,75th,6,124 +/- 12
19,/s/AMD+Ryzen+5+3600XT+6-Core,AMD Ryzen 5 3600XT 6-Core,75th,4,124 +/- 13
20,/s/AMD+Ryzen+5+3600+6-Core,AMD Ryzen 5 3600 6-Core,74th,3,126 +/- 7
21,/s/AMD+Ryzen+5+3600X+6-Core,AMD Ryzen 5 3600X 6-Core,74th,3,126 +/- 16
22,/s/Intel+Xeon+E5-2667+v4,Intel Xeon E5-2667 v4,70th,3,142 +/- 3
23,/s/Intel+Core+i7-9850H,Intel Core i7-9850H,70th,4,143 +/- 11
24,/s/AMD+Ryzen+5+3500X+6-Core,AMD Ryzen 5 3500X 6-Core,68th,3,148 +/- 3
25,/s/AMD+Ryzen+9+3900X+12-Core,AMD Ryzen 9 3900X 12-Core,68th,14,150 +/- 15
26,/s/AMD+Ryzen+9+3950X+16-Core,AMD Ryzen 9 3950X 16-Core,66th,6,152 +/- 3
27,/s/AMD+Ryzen+9+3900XT+12-Core,AMD Ryzen 9 3900XT 12-Core,65th,6,153 +/- 2
28,/s/Intel+Core+i7-1065G7,Intel Core i7-1065G7,64th,4,158 +/- 7
29,/s/AMD+Ryzen+7+2700X+Eight-Core,AMD Ryzen 7 2700X Eight-Core,60th,5,177 +/- 20
30,/s/AMD+Ryzen+7+1800X+Eight-Core,AMD Ryzen 7 1800X Eight-Core,59th,3,187 +/- 3
31,/s/ARMv7+Cortex-A72+4-Core,ARMv7 Cortex-A72 4-Core,56th,3,207 +/- 4
33,/s/AMD+Ryzen+7+2700+Eight-Core,AMD Ryzen 7 2700 Eight-Core,47th,4,230 +/- 8
34,/s/Intel+Xeon+Silver+4108,Intel Xeon Silver 4108,40th,3,235 +/- 1
35,/s/AMD+Ryzen+5+4500U,AMD Ryzen 5 4500U,40th,5,236 +/- 29
36,/s/2+x+Intel+Xeon+E5-2667+v4,2 x Intel Xeon E5-2667 v4,37th,5,241 +/- 16
37,/s/Intel+Xeon+Gold+5218,Intel Xeon Gold 5218,31st,225,250 +/- 22
38,/s/2+x+Intel+Xeon+Gold+6254,2 x Intel Xeon Gold 6254,29th,73,254 +/- 8
39,/s/2+x+Intel+Xeon+E5-2680+v2,2 x Intel Xeon E5-2680 v2,26th,3,261 +/- 29
41,/s/AMD+Ryzen+Threadripper+2950X+16-Core,AMD Ryzen Threadripper 2950X 16-Core,3rd,4,391 +/- 47
