,idproc,descproc,percentile,nbproc,perf
0,/s/2+x+Intel+Xeon+Platinum+8380,2 x Intel Xeon Platinum 8380,99th,13,15
1,/s/2+x+AMD+EPYC+7763+64-Core,2 x AMD EPYC 7763 64-Core,97th,13,15
2,/s/2+x+AMD+EPYC+7643+48-Core,2 x AMD EPYC 7643 48-Core,96th,3,16
3,/s/2+x+AMD+EPYC+7713+64-Core,2 x AMD EPYC 7713 64-Core,95th,8,16
4,/s/2+x+AMD+EPYC+7663+56-Core,2 x AMD EPYC 7663 56-Core,93rd,3,17
5,/s/2+x+AMD+EPYC+75F3+32-Core,2 x AMD EPYC 75F3 32-Core,93rd,8,17
6,/s/2+x+AMD+EPYC+7543+32-Core,2 x AMD EPYC 7543 32-Core,91st,6,17
7,/s/2+x+AMD+EPYC+7513+32-Core,2 x AMD EPYC 7513 32-Core,90th,5,18
8,/s/2+x+AMD+EPYC+7F72+24-Core,2 x AMD EPYC 7F72 24-Core,87th,18,18
9,/s/AMD+EPYC+7763+64-Core,AMD EPYC 7763 64-Core,85th,6,20
10,/s/2+x+AMD+EPYC+7453+28-Core,2 x AMD EPYC 7453 28-Core,84th,4,20
11,/s/AMD+EPYC+7713+64-Core,AMD EPYC 7713 64-Core,83rd,7,21
12,/s/AMD+EPYC+7643+48-Core,AMD EPYC 7643 48-Core,83rd,3,21
13,/s/2+x+Intel+Xeon+Platinum+8280,2 x Intel Xeon Platinum 8280,82nd,11,21
14,/s/AMD+EPYC+75F3+32-Core,AMD EPYC 75F3 32-Core,80th,8,22
15,/s/AMD+EPYC+7543+32-Core,AMD EPYC 7543 32-Core,79th,8,22
16,/s/AMD+EPYC+7662+64-Core,AMD EPYC 7662 64-Core,77th,3,23
17,/s/AMD+EPYC+7702+64-Core,AMD EPYC 7702 64-Core,76th,12,23
19,/s/AMD+EPYC+7642+48-Core,AMD EPYC 7642 48-Core,75th,3,23
20,/s/Intel+Xeon+Platinum+8380,Intel Xeon Platinum 8380,74th,11,23
21,/s/AMD+EPYC+74F3+24-Core,AMD EPYC 74F3 24-Core,72nd,6,25
22,/s/AMD+EPYC+7552+48-Core,AMD EPYC 7552 48-Core,72nd,3,25
23,/s/AMD+EPYC+7532+32-Core,AMD EPYC 7532 32-Core,71st,4,27
24,/s/AMD+Ryzen+Threadripper+3990X+64-Core,AMD Ryzen Threadripper 3990X 64-Core,70th,7,27
25,/s/AMD+EPYC+7443+24-Core,AMD EPYC 7443 24-Core,69th,3,29
26,/s/AMD+EPYC+73F3+16-Core,AMD EPYC 73F3 16-Core,68th,6,29
27,/s/2+x+Intel+Xeon+Gold+5220R,2 x Intel Xeon Gold 5220R,67th,3,31
28,/s/AMD+EPYC+7502P+32-Core,AMD EPYC 7502P 32-Core,66th,3,31
29,/s/AMD+Ryzen+Threadripper+3970X+32-Core,AMD Ryzen Threadripper 3970X 32-Core,65th,4,31
30,/s/AMD+EPYC+7402P+24-Core,AMD EPYC 7402P 24-Core,64th,3,34
31,/s/2+x+AMD+EPYC+7601+32-Core,2 x AMD EPYC 7601 32-Core,63rd,7,34 +/- 1
32,/s/AMD+EPYC+7F52+16-Core,AMD EPYC 7F52 16-Core,63rd,6,35 +/- 3
